WeatherKey,WeatherDate,AverageHumidity,AveragePressure,AverageTemperature,AverageWindSpeed,TemperatureRangeName,HumidityLevelName,PressureLevelName,WindLevelName,WeatherComfortLevel,OverallWeatherDescription,ComfortLevel,CreateTimeStamp,SourceSystemCode,SourceFolder
390,2015-07-25,63.458333333333336,1013.5416666666666,298.81999999999874,3.7083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
391,2015-07-26,68.458333333333329,1014.2083333333334,296.39999999999861,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
392,2015-07-27,63.791666666666664,1015.2916666666666,297.95791666666634,3.5416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
393,2015-07-28,60.833333333333336,1015.0416666666666,298.91833333333142,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
394,2015-07-29,64.041666666666671,1014.1666666666666,299.78153067541689,4.041666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
395,2015-07-30,43.083333333333336,1016.9583333333334,297.56374999999952,4.458333333333333,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
396,2015-07-31,46.666666666666664,1015.875,297.89966613633209,4.875,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
397,2015-08-01,44.166666666666664,1014.875,296.35583333333614,3.7916666666666665,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
398,2015-08-02,58.083333333333336,1010.375,299.46124999999881,5.666666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
399,2015-08-03,57.875,1008.5833333333334,297.02250000000191,5.166666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
400,2015-08-04,50.875,1013.75,294.61749999999932,3.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
401,2015-08-05,57,1017.25,294.47743748633457,2.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
402,2015-08-06,61.666666666666664,1015,295.63583333333094,3.1666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
403,2015-08-07,58.666666666666664,1013.2916666666666,295.43375000000015,3.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
404,2015-08-08,59.75,1012.5833333333334,296.49500000000307,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
405,2015-08-09,78.5,1014.7916666666666,294.8754166666655,2.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
406,2015-08-10,75.583333333333329,1011.8333333333334,296.67452389599885,2.6666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
407,2015-08-11,67.958333333333329,1015.5833333333334,295.35916666666509,3.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
408,2015-08-12,62.75,1020.5,293.55875000000015,2.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
409,2015-08-13,61.416666666666664,1019.2916666666666,295.30874999999645,3.7083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
410,2015-08-14,64.208333333333329,1018.625,298.19374999999769,3.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
411,2015-08-15,72.458333333333329,1019.5416666666666,297.21375000000194,3.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
412,2015-08-16,69.666666666666671,1018.8333333333334,298.64124999999984,3.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
413,2015-08-17,65.125,1016.9583333333334,297.94161959778995,3.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
414,2015-08-18,74,1012.125,296.02958333333294,3.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
415,2015-08-19,70.583333333333329,1005.5416666666666,295.23499999999939,5.833333333333333,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
416,2015-08-20,61.333333333333336,1009.2916666666666,291.50041666666561,6.583333333333333,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
417,2015-08-21,59.041666666666664,1017.5833333333334,292.68291666666806,3.5,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
418,2015-08-22,58,1018.875,294.89020879375244,3.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
419,2015-08-23,63.375,1012.875,294.52958333333396,4.666666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
420,2015-08-24,56.25,1013.875,291.14458333333403,5.083333333333333,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
421,2015-08-25,53.458333333333336,1015.9583333333334,290.52999999999821,4.125,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
422,2015-08-26,65.666666666666671,1019.875,289.83139885328887,2.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
423,2015-08-27,66.791666666666671,1021.8333333333334,289.90999999999781,2.2083333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
424,2015-08-28,71,1020.125,291.19583333333389,2.2916666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
425,2015-08-29,79.625,1018,292.95110753087704,2.375,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
426,2015-08-30,83.333333333333329,1020.4583333333334,293.79828619837338,1.7916666666666667,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
427,2015-08-31,76.833333333333329,1017.3333333333334,294.57458333333108,1.5416666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
428,2015-09-01,76.208333333333329,1019.3333333333334,297.99808329304295,2.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
429,2015-09-02,69.166666666666671,1019.9583333333334,299.5434397394979,3.5416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
430,2015-09-03,61.541666666666664,1014.2916666666666,299.60374999999868,3.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
431,2015-09-04,72.208333333333329,1015.4166666666666,296.91291666666683,2.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
432,2015-09-05,76.833333333333329,1018.5833333333334,296.64208333333545,3.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
433,2015-09-06,61.416666666666664,1018.0833333333334,299.1854166666634,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
434,2015-09-07,60.5,1015.5833333333334,299.59833333333131,2.6666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
435,2015-09-08,76,1012.4583333333334,297.66666666666754,3.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
436,2015-09-09,73.083333333333329,1014.2916666666666,294.15583333333382,2.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
437,2015-09-10,74.291666666666671,1014.625,290.0637500000023,2.2916666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
438,2015-09-11,79.5,1014.4583333333334,289.69875000000047,4,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
439,2015-09-12,64.25,1017.125,287.20541666666958,4.958333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
440,2015-09-13,59.625,1016.9166666666666,287.16000000000338,3.1666666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
441,2015-09-14,55.833333333333336,1017,290.45320043300069,4.333333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
442,2015-09-15,49.375,1021.375,295.2095833333351,4.791666666666667,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
443,2015-09-16,52.833333333333336,1023.75,294.47398460179238,4.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
444,2015-09-17,56.083333333333336,1017.4166666666666,295.14791666666991,4.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
445,2015-09-18,77.625,1010.8333333333334,295.52833333333558,4.291666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
446,2015-09-19,75.208333333333329,1011.6666666666666,291.76499999999925,4.958333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
447,2015-09-20,63.958333333333336,1021.0416666666666,288.06749999999977,2.25,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
448,2015-09-21,58.75,1020.6666666666666,289.32551998079134,2.5416666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
449,2015-09-22,61.333333333333336,1022.5,291.02219274454177,2.2083333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
450,2015-09-23,56.875,1024,292.19815793587389,2.3333333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
451,2015-09-24,65.25,1024.3333333333333,291.73097180687688,2.875,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
452,2015-09-25,76.916666666666671,1024.4583333333333,291.73550430816755,3.1666666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
453,2015-09-26,74.25,1026.5833333333333,291.97703657349967,3.1666666666666665,Cool,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
454,2015-09-27,71.666666666666671,1020.5,292.88569792016784,3.125,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
455,2015-09-28,75.416666666666671,1016.5833333333334,294.0995124168781,2.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
456,2015-09-29,79.375,1015.9166666666666,291.1967862255421,4.916666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
457,2015-09-30,59.083333333333336,1021.4583333333334,286.64160398112693,7.125,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
458,2015-10-01,58.791666666666664,1025.2916666666667,285.50765529296069,7.958333333333333,Cool,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
459,2015-10-02,56.833333333333336,1026.9583333333333,285.63836486929154,9,Cool,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
460,2015-10-03,60.958333333333336,1023.5833333333334,284.32013364370835,7.833333333333333,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
461,2015-10-04,78.416666666666671,1022.3333333333334,284.32442006050024,5.791666666666667,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
462,2015-10-05,83.666666666666671,1022.0416666666666,287.2350471817935,3.5833333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
463,2015-10-06,81.208333333333329,1021.25,288.44110357416878,2.5833333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
464,2015-10-07,75.125,1020.25,288.8624668014989,2.4583333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
465,2015-10-08,68.166666666666671,1017.1666666666666,289.24851959424933,3.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
466,2015-10-09,69.416666666666671,1018.3333333333334,289.04928745566644,4.875,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
467,2015-10-10,67.041666666666671,1022.375,284.43657435300025,2.4166666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
468,2015-10-11,54.25,1011.9166666666666,289.37399853924887,4.416666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
469,2015-10-12,48.708333333333336,1001.625,292.34903135816631,5.916666666666667,Cool,Low,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
470,2015-10-13,52.125,1003.9166666666666,286.49791666666846,5.333333333333333,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
471,2015-10-14,67.458333333333329,1016.5,284.80199060246088,3.75,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
472,2015-10-15,49.5,1015.9166666666666,285.37109950274805,4.208333333333333,Cool,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
473,2015-10-16,57.875,1025.375,282.56900556083417,4.458333333333333,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
474,2015-10-17,70.166666666666671,1033.9166666666667,279.27148852379287,4.583333333333333,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
475,2015-10-18,58.125,1031.9166666666667,279.3382738917515,2.3333333333333335,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
476,2015-10-19,40.375,1023.375,285.3970854927079,6.416666666666667,Cool,Low,Normal Pressure,Moderate Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
477,2015-10-20,39.583333333333336,1020.3333333333334,291.01826847262294,6.416666666666667,Cool,Low,Normal Pressure,Moderate Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
478,2015-10-21,57.041666666666664,1019.5,290.47630995508456,4.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
479,2015-10-22,62.041666666666664,1022.5833333333334,288.44884346671063,3.5833333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
480,2015-10-23,65,1025.6666666666667,285.8225179960001,4.708333333333333,Cool,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
481,2015-10-24,84.916666666666671,1024.3333333333333,289.70766666666867,6.541666666666667,Cool,High,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
482,2015-10-25,96.041666666666671,1037.1666666666667,285.116458333335,3.875,Cool,High,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
483,2015-10-26,93.625,1041.6666666666667,284.96827083333307,3.0833333333333335,Cool,High,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
484,2015-10-27,76.958333333333329,1030.0416666666667,285.66578716512532,5.5,Cool,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
485,2015-10-28,87.208333333333329,1002,285.23213422933361,5.625,Cool,High,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
486,2015-10-29,74.75,1003.7916666666666,278.39209436795801,7.125,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
487,2015-10-30,75.458333333333329,1018.3333333333334,280.64918693321135,2.75,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
488,2015-10-31,80.791666666666671,1014.375,281.67559049104193,4.083333333333333,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
489,2015-11-01,72.5,1010.6666666666666,284.80038191995783,4.041666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
490,2015-11-02,63.541666666666664,1016.125,286.95393758399769,3.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
